lon,lat
-122.83001,41.92727
-122.82872,40.03814
-122.82533,40.08947
-122.82493,39.44311
-122.82005,41.179
-122.81428,39.01595
-122.81389,39.01256
-122.81301,42.6117
-122.81081,43.03587
-122.81061,42.61486
-122.81011,39.01308
-122.80886,39.01868
-122.80739,42.6391
-122.80693,38.5416
-122.80642,39.6488
-122.80529,39.01537
-122.80475,41.21062
-122.80137,41.16944
-122.80099,41.21811
-122.79825,40.84654
-122.79754,41.20119
-122.79519,41.23222
-122.79305,41.239
-122.79279,41.18172
-122.79116,42.92069
-122.78797,40.84541
-122.7867,41.22953
-122.78641,43.24072
-122.78508,41.23309
-122.78352,41.22944
-122.78224,39.43463
-122.78178,41.22666
-122.77975,41.21036
-122.77779,43.05301
-122.77088,40.83967
-122.76995,39.30349
-122.76821,40.83127
-122.76502,41.26937
-122.76271,41.2225
-122.7617,38.00195
-122.76061,42.66227
-122.75985,39.10705
-122.75436,39.43811
-122.7538,42.6626
-122.74859,39.43399
-122.74509,41.22731
-122.73274,43.04473
-122.7255,40.86278
-122.72389,43.21736
-122.72158,41.23012
-122.72114,38.86315
-122.71487,42.96376
-122.71412,42.07547
-122.70553,43.19005
-122.70145,40.99205
-122.6989,41.27466
-122.6965,43.18826
-122.69628,38.82495
-122.69519,38.83154
-122.69235,41.16633
-122.68951,43.05569
-122.68852,42.97595
-122.67311,39.2277
-122.6707,40.64232
-122.66324,39.23863
-122.66147,40.96187
-122.66088,43.19735
-122.65984,41.83109
-122.65912,41.29107
-122.65483,39.36325
-122.6524,39.37755
-122.64163,39.22375
-122.63054,42.68916
-122.62955,42.68997
-122.62904,42.15515
-122.627,41.73675
-122.62532,43.17637
-122.62101,43.09174
-122.61865,42.89941
-122.61836,42.68427
-122.61326,39.37348
-122.60364,37.90382
-122.60241,43.00811
-122.60238,37.9094
-122.59468,40.6002
-122.59458,43.10604
-122.59285,40.64995
-122.58964,43.23008
-122.58422,40.62394
-122.58408,37.87663
-122.58233,40.60142
-122.581,40.62401
-122.57663,42.28249
-122.57644,41.3318
-122.57486,40.61602
