lon,lat
-122.60615,48.51327
-122.60591,47.28659
-122.60549,48.52092
-122.6054,48.50077
-122.60463,48.50331
-122.60345,47.2405
-122.60329,48.03359
-122.60305,47.17233
-122.60302,45.37227
-122.60227,45.36462
-122.60219,45.36465
-122.60173,48.49677
-122.60154,48.49714
-122.60043,48.4976
-122.59628,45.37046
-122.59627,47.60017
-122.5916,45.8142
-122.59072,45.59598
-122.59024,48.48378
-122.58984,44.1449
-122.5897,40.64944
-122.58969,48.84299
-122.58841,43.81633
-122.58764,47.90632
-122.58679,40.6498
-122.58585,47.9038
-122.58415,47.18535
-122.58241,47.33795
-122.57913,47.12287
-122.57719,46.85735
-122.57714,48.4153
-122.57703,49.18941
-122.57548,47.8548
-122.57542,47.70971
-122.57525,47.85546
-122.57499,47.71004
-122.57357,49.16983
-122.57326,47.6442
-122.57285,40.62118
-122.57262,46.50294
-122.57254,46.50328
-122.57208,40.62176
-122.57071,49.17115
-122.56906,47.12196
-122.56748,47.39446
-122.56555,43.808
-122.56207,47.2434
-122.56197,45.39634
-122.56135,47.14075
-122.56046,38.81114
-122.55932,46.93308
-122.55921,47.74874
-122.55839,47.91108
-122.55809,46.53113
-122.55717,47.71764
-122.55522,47.71929
-122.5551,47.59043
-122.55068,48.40473
-122.5497,48.28156
-122.54823,47.40993
-122.54629,48.39979
-122.54444,49.16675
-122.54154,47.99324
-122.54137,48.39827
-122.539,47.6992
-122.53537,39.0832
-122.5347,47.70156
-122.53411,45.82278
-122.53292,48.77277
-122.5317,39.0842
-122.53119,48.01588
-122.53069,47.62532
-122.5272,47.70146
-122.52637,43.3041
-122.52572,39.5872
-122.52564,49.1631
-122.52141,47.62201
-122.51971,47.61932
-122.51932,44.13166
-122.51802,48.28984
-122.51735,44.48052
-122.51646,48.71899
-122.51639,47.51683
-122.51384,48.76109
-122.51361,47.86247
-122.51354,47.3055
-122.51341,48.76281
-122.5134,47.30543
-122.51337,48.45463
-122.51328,47.30537
-122.5132,47.61615
-122.51317,47.30532
-122.51299,38.08287
-122.51228,38.08134
-122.51226,47.59667
-122.51177,38.08152
-122.51078,47.30441
-122.50938,48.72158
-122.50933,48.72157
-122.50831,48.45509
-122.50725,44.4778
-122.50606,38.11462
-122.50456,37.87621
-122.50248,37.87334
-122.50132,48.38658
-122.4995,47.79632
-122.49943,47.7963
-122.49917,47.60205
-122.49861,37.87239
-122.49814,37.87047
-122.49779,48.70219
-122.49746,37.87087
-122.49636,37.86771
-122.49622,45.39231
-122.49593,37.86982
-122.49578,37.87103
-122.49561,48.75684
-122.49557,48.75679
-122.49551,48.75672
-122.49546,47.58019
-122.49506,48.12408
-122.49492,47.58038
-122.49377,48.65404
-122.49287,37.86371
-122.4923,47.58115
-122.49136,45.55505
-122.49125,41.70401
-122.48954,37.86351
-122.48869,37.86284
-122.48793,37.86248
-122.4879,37.86193
-122.48737,48.91838
-122.48527,37.8612
-122.48482,48.90524
-122.48396,47.58241
-122.48299,37.86074
-122.48201,47.54018
-122.48103,41.69047
-122.48026,37.94444
-122.47841,45.55959
-122.47799,48.03925
-122.47769,37.50216
-122.47754,37.50216
-122.47753,37.83362
-122.47743,37.50216
-122.47711,37.77061
-122.47655,46.81821
-122.47528,45.99047
-122.47439,37.83313
-122.47367,45.55997
-122.47137,45.55992
-122.46825,44.12436
-122.46685,45.55923
-122.4645,47.39359
-122.46438,47.39161
-122.46409,47.50873
-122.46229,42.17111
-122.46212,48.77677
-122.46169,45.5588
-122.46082,48.02375
-122.46009,45.5582
-122.45711,42.17293
-122.45426,47.37207
-122.45214,40.63176
-122.45151,37.80662
-122.44924,42.18388
-122.44896,48.70564
-122.44718,47.3902
-122.44588,37.88954
-122.44569,47.1144
-122.44472,47.93936
-122.44423,43.6151
-122.44384,43.68633
-122.44365,37.80677
-122.44318,45.56021
-122.44318,45.56029
-122.44318,45.56039
-122.44318,45.56047
-122.44291,44.11621
-122.4367,43.6597
-122.43399,37.80689
-122.43254,45.61836
-122.43237,47.25549
-122.43088,47.24449
-122.42837,37.60277
-122.42484,48.60004
-122.42004,45.61553
